deal_ID,deal_type,framework,reciprocal_deal,collateral,ISO_source,source_country,ISO_recipient,recipient_country,start_date,end_date,existence_previous_deal,deal_action,previous_deal,currency_of_deal,source_currency,source_currency_deal,deal_currency_amount,USD_amount,unlimited,initiative,note
1,reciprocal,0,4,swap,CAN,Canada,MEX,Mexico,26/04/1994,31/12/9999,0,NA,,CAD,CAD,0,1,NA,0,NAFA,no
2,unidirectional,0,,swap,USA,USA,CAN,Canada,26/04/1994,31/12/9999,0,NA,,USD,USD,0,2,2,0,NAFA,no
3,unidirectional,0,,swap,USA,USA,MEX,Mexico,26/04/1994,31/12/9999,0,NA,,USD,USD,0,3,3,0,NAFA,no
4,reciprocal,0,1,swap,MEX,Mexico,CAN,Canada,26/04/1994,31/12/9999,0,NA,,CAD,MXN,0,1,NA,0,NAFA,no
5,unidirectional,0,,swap,JPN,Japan,KOR,South Korea,01/06/1999,23/02/2006,0,NA,,USD,JPY,0,5,5,0,Miyazawa,no
6,unidirectional,0,,swap,JPN,Japan,MYS,Malaysia,06/06/1999,24/03/2010,0,NA,,USD,JPY,0,2.5,2.5,0,Miyazawa,yes
7,pooled fund,1,,swap,IDN,Indonesia,MYS,Malaysia,05/08/1978,17/11/2000,0,NA,,USD,IDR,0,0.08,0.08,0,ASEAN,no
8,pooled fund,1,,swap,IDN,Indonesia,PHL,Philippines,05/08/1978,17/11/2000,0,NA,,USD,IDR,0,0.08,0.08,0,ASEAN,no
9,pooled fund,1,,swap,IDN,Indonesia,SGP,Singapore,05/08/1978,17/11/2000,0,NA,,USD,IDR,0,0.08,0.08,0,ASEAN,no
10,pooled fund,1,,swap,IDN,Indonesia,THA,Thailand,05/08/1978,17/11/2000,0,NA,,USD,IDR,0,0.08,0.08,0,ASEAN,no
11,pooled fund,1,,swap,MYS,Malaysia,IDN,Indonesia,05/08/1978,17/11/2000,0,NA,,USD,MYR,0,0.08,0.08,0,ASEAN,no
12,pooled fund,1,,swap,MYS,Malaysia,PHL,Philippines,05/08/1978,17/11/2000,0,NA,,USD,MYR,0,0.08,0.08,0,ASEAN,no
13,pooled fund,1,,swap,MYS,Malaysia,SGP,Singapore,05/08/1978,17/11/2000,0,NA,,USD,MYR,0,0.08,0.08,0,ASEAN,no
14,pooled fund,1,,swap,MYS,Malaysia,THA,Thailand,05/08/1978,17/11/2000,0,NA,,USD,MYR,0,0.08,0.08,0,ASEAN,no
15,pooled fund,1,,swap,PHL,Philippines,IDN,Indonesia,05/08/1978,17/11/2000,0,NA,,USD,PHP,0,0.08,0.08,0,ASEAN,no
16,pooled fund,1,,swap,PHL,Philippines,MYS,Malaysia,05/08/1978,17/11/2000,0,NA,,USD,PHP,0,0.08,0.08,0,ASEAN,no
17,pooled fund,1,,swap,PHL,Philippines,SGP,Singapore,05/08/1978,17/11/2000,0,NA,,USD,PHP,0,0.08,0.08,0,ASEAN,no
18,pooled fund,1,,swap,PHL,Philippines,THA,Thailand,05/08/1978,17/11/2000,0,NA,,USD,PHP,0,0.08,0.08,0,ASEAN,no
19,pooled fund,1,,swap,SGP,Singapore,IDN,Indonesia,05/08/1978,17/11/2000,0,NA,,USD,SGD,0,0.08,0.08,0,ASEAN,no
20,pooled fund,1,,swap,SGP,Singapore,MYS,Malaysia,05/08/1978,17/11/2000,0,NA,,USD,SGD,0,0.08,0.08,0,ASEAN,no
21,pooled fund,1,,swap,SGP,Singapore,PHL,Philippines,05/08/1978,17/11/2000,0,NA,,USD,SGD,0,0.08,0.08,0,ASEAN,no
22,pooled fund,1,,swap,SGP,Singapore,THA,Thailand,05/08/1978,17/11/2000,0,NA,,USD,SGD,0,0.08,0.08,0,ASEAN,no
23,pooled fund,1,,swap,THA,Thailand,IDN,Indonesia,05/08/1978,17/11/2000,0,NA,,USD,THB,0,0.08,0.08,0,ASEAN,no
24,pooled fund,1,,swap,THA,Thailand,MYS,Malaysia,05/08/1978,17/11/2000,0,NA,,USD,THB,0,0.08,0.08,0,ASEAN,no
25,pooled fund,1,,swap,THA,Thailand,PHL,Philippines,05/08/1978,17/11/2000,0,NA,,USD,THB,0,0.08,0.08,0,ASEAN,no
26,pooled fund,1,,swap,THA,Thailand,SGP,Singapore,05/08/1978,17/11/2000,0,NA,,USD,THB,0,0.08,0.08,0,ASEAN,no
27,pooled fund,1,,swap,THA,Thailand,VNM,Vietnam,05/08/1978,17/11/2000,0,NA,,USD,THB,0,0.08,0.08,0,ASEAN,no
28,pooled fund,1,,swap,BRN,Brunei,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.03,0.03,0,ASEAN,no
29,pooled fund,1,,swap,BRN,Brunei,IDN,Indonesia,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.3,0.3,0,ASEAN,no
30,pooled fund,1,,swap,BRN,Brunei,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.01,0.01,0,ASEAN,no
31,pooled fund,1,,swap,BRN,Brunei,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.04,0.04,0,ASEAN,no
32,pooled fund,1,,swap,BRN,Brunei,MYS,Malaysia,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.3,0.3,0,ASEAN,no
33,pooled fund,1,,swap,BRN,Brunei,PHL,Philippines,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.3,0.3,0,ASEAN,no
34,pooled fund,1,,swap,BRN,Brunei,SGP,Singapore,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.3,0.3,0,ASEAN,no
35,pooled fund,1,,swap,BRN,Brunei,THA,Thailand,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.3,0.3,0,ASEAN,no
36,pooled fund,1,,swap,BRN,Brunei,VNM,Vietnam,17/11/2000,17/11/2005,0,NA,,USD,BND,0,0.12,0.12,0,ASEAN,no
37,pooled fund,1,,swap,KHM,Cambodia,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.3,0.3,0,ASEAN,no
38,pooled fund,1,,swap,KHM,Cambodia,IDN,Indonesia,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.3,0.3,0,ASEAN,no
39,pooled fund,1,,swap,KHM,Cambodia,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.01,0.01,0,ASEAN,no
40,pooled fund,1,,swap,KHM,Cambodia,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.04,0.04,0,ASEAN,no
41,pooled fund,1,,swap,KHM,Cambodia,MYS,Malaysia,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.3,0.3,0,ASEAN,no
42,pooled fund,1,,swap,KHM,Cambodia,PHL,Philippines,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.3,0.3,0,ASEAN,no
43,pooled fund,1,,swap,KHM,Cambodia,SGP,Singapore,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.3,0.3,0,ASEAN,no
44,pooled fund,1,,swap,KHM,Cambodia,THA,Thailand,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.3,0.3,0,ASEAN,no
45,pooled fund,1,,swap,KHM,Cambodia,VNM,Vietnam,17/11/2000,17/11/2005,0,NA,,USD,KHR,0,0.12,0.12,0,ASEAN,no
46,pooled fund,1,,swap,IDN,Indonesia,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,IDR,0,0.3,0.3,0,ASEAN,no
47,pooled fund,1,,swap,IDN,Indonesia,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,IDR,0,0.03,0.03,0,ASEAN,no
48,pooled fund,1,,swap,IDN,Indonesia,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,IDR,0,0.01,0.01,0,ASEAN,no
49,pooled fund,1,,swap,IDN,Indonesia,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,IDR,0,0.04,0.04,0,ASEAN,no
50,pooled fund,1,,swap,IDN,Indonesia,MYS,Malaysia,17/11/2000,17/11/2005,1,renew,7,USD,IDR,0,0.3,0.3,0,ASEAN,no
51,pooled fund,1,,swap,IDN,Indonesia,PHL,Philippines,17/11/2000,17/11/2005,1,renew,8,USD,IDR,0,0.3,0.3,0,ASEAN,no
52,pooled fund,1,,swap,IDN,Indonesia,SGP,Singapore,17/11/2000,17/11/2005,1,renew,9,USD,IDR,0,0.3,0.3,0,ASEAN,no
53,pooled fund,1,,swap,IDN,Indonesia,THA,Thailand,17/11/2000,17/11/2005,1,renew,10,USD,IDR,0,0.3,0.3,0,ASEAN,no
54,pooled fund,1,,swap,IDN,Indonesia,VNM,Vietnam,17/11/2000,17/11/2005,0,NA,,USD,IDR,0,0.12,0.12,0,ASEAN,no
55,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.3,0.3,0,ASEAN,no
56,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.03,0.03,0,ASEAN,no
57,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,IDN,Indonesia,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.3,0.3,0,ASEAN,no
58,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.04,0.04,0,ASEAN,no
59,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,MYS,Malaysia,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.3,0.3,0,ASEAN,no
60,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,PHL,Philippines,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.3,0.3,0,ASEAN,no
61,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,SGP,Singapore,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.3,0.3,0,ASEAN,no
62,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,THA,Thailand,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.3,0.3,0,ASEAN,no
63,pooled fund,1,,swap,LAO,Lao People's Democratic Republic,VNM,Vietnam,17/11/2000,17/11/2005,0,NA,,USD,LAK,0,0.12,0.12,0,ASEAN,no
64,pooled fund,1,,swap,MMR,Myanmar,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.3,0.3,0,ASEAN,no
65,pooled fund,1,,swap,MMR,Myanmar,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.03,0.03,0,ASEAN,no
66,pooled fund,1,,swap,MMR,Myanmar,IDN,Indonesia,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.3,0.3,0,ASEAN,no
67,pooled fund,1,,swap,MMR,Myanmar,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.01,0.01,0,ASEAN,no
68,pooled fund,1,,swap,MMR,Myanmar,MYS,Malaysia,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.3,0.3,0,ASEAN,no
69,pooled fund,1,,swap,MMR,Myanmar,PHL,Philippines,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.3,0.3,0,ASEAN,no
70,pooled fund,1,,swap,MMR,Myanmar,SGP,Singapore,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.3,0.3,0,ASEAN,no
71,pooled fund,1,,swap,MMR,Myanmar,THA,Thailand,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.3,0.3,0,ASEAN,no
72,pooled fund,1,,swap,MMR,Myanmar,VNM,Vietnam,17/11/2000,17/11/2005,0,NA,,USD,MMK,0,0.12,0.12,0,ASEAN,no
73,pooled fund,1,,swap,MYS,Malaysia,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,MYR,0,0.3,0.3,0,ASEAN,no
74,pooled fund,1,,swap,MYS,Malaysia,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,MYR,0,0.03,0.03,0,ASEAN,no
75,pooled fund,1,,swap,MYS,Malaysia,IDN,Indonesia,17/11/2000,17/11/2005,1,renew,11,USD,MYR,0,0.3,0.3,0,ASEAN,no
76,pooled fund,1,,swap,MYS,Malaysia,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,MYR,0,0.01,0.01,0,ASEAN,no
77,pooled fund,1,,swap,MYS,Malaysia,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,MYR,0,0.04,0.04,0,ASEAN,no
78,pooled fund,1,,swap,MYS,Malaysia,PHL,Philippines,17/11/2000,17/11/2005,1,renew,12,USD,MYR,0,0.3,0.3,0,ASEAN,no
79,pooled fund,1,,swap,MYS,Malaysia,SGP,Singapore,17/11/2000,17/11/2005,1,renew,13,USD,MYR,0,0.3,0.3,0,ASEAN,no
80,pooled fund,1,,swap,MYS,Malaysia,THA,Thailand,17/11/2000,17/11/2005,1,renew,14,USD,MYR,0,0.3,0.3,0,ASEAN,no
81,pooled fund,1,,swap,MYS,Malaysia,VNM,Vietnam,17/11/2000,17/11/2005,0,NA,,USD,MYR,0,0.12,0.12,0,ASEAN,no
82,pooled fund,1,,swap,PHL,Philippines,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,PHP,0,0.3,0.3,0,ASEAN,no
83,pooled fund,1,,swap,PHL,Philippines,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,PHP,0,0.03,0.03,0,ASEAN,no
84,pooled fund,1,,swap,PHL,Philippines,IDN,Indonesia,17/11/2000,17/11/2005,1,renew,15,USD,PHP,0,0.3,0.3,0,ASEAN,no
85,pooled fund,1,,swap,PHL,Philippines,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,PHP,0,0.01,0.01,0,ASEAN,no
86,pooled fund,1,,swap,PHL,Philippines,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,PHP,0,0.04,0.04,0,ASEAN,no
87,pooled fund,1,,swap,PHL,Philippines,MYS,Malaysia,17/11/2000,17/11/2005,1,renew,16,USD,PHP,0,0.3,0.3,0,ASEAN,no
88,pooled fund,1,,swap,PHL,Philippines,SGP,Singapore,17/11/2000,17/11/2005,1,renew,17,USD,PHP,0,0.3,0.3,0,ASEAN,no
89,pooled fund,1,,swap,PHL,Philippines,THA,Thailand,17/11/2000,17/11/2005,1,renew,18,USD,PHP,0,0.3,0.3,0,ASEAN,no
90,pooled fund,1,,swap,PHL,Philippines,VNM,Vietnam,17/11/2000,17/11/2005,1,NA,,USD,PHP,0,0.12,0.12,0,ASEAN,no
91,pooled fund,1,,swap,SGP,Singapore,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,SGD,0,0.3,0.3,0,ASEAN,no
92,pooled fund,1,,swap,SGP,Singapore,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,SGD,0,0.03,0.03,0,ASEAN,no
93,pooled fund,1,,swap,SGP,Singapore,IDN,Indonesia,17/11/2000,17/11/2005,1,renew,19,USD,SGD,0,0.3,0.3,0,ASEAN,no
94,pooled fund,1,,swap,SGP,Singapore,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,SGD,0,0.01,0.01,0,ASEAN,no
95,pooled fund,1,,swap,SGP,Singapore,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,SGD,0,0.04,0.04,0,ASEAN,no
96,pooled fund,1,,swap,SGP,Singapore,MYS,Malaysia,17/11/2000,17/11/2005,1,renew,20,USD,SGD,0,0.3,0.3,0,ASEAN,no
97,pooled fund,1,,swap,SGP,Singapore,PHL,Philippines,17/11/2000,17/11/2005,1,renew,21,USD,SGD,0,0.3,0.3,0,ASEAN,no
98,pooled fund,1,,swap,SGP,Singapore,THA,Thailand,17/11/2000,17/11/2005,1,renew,22,USD,SGD,0,0.3,0.3,0,ASEAN,no
99,pooled fund,1,,swap,SGP,Singapore,VNM,Vietnam,17/11/2000,17/11/2005,0,NA,,USD,SGD,0,0.12,0.12,0,ASEAN,no
100,pooled fund,1,,swap,THA,Thailand,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,THB,0,0.3,0.3,0,ASEAN,no
101,pooled fund,1,,swap,THA,Thailand,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,THB,0,0.03,0.03,0,ASEAN,no
102,pooled fund,1,,swap,THA,Thailand,IDN,Indonesia,17/11/2000,17/11/2005,1,renew,23,USD,THB,0,0.3,0.3,0,ASEAN,no
103,pooled fund,1,,swap,THA,Thailand,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,THB,0,0.01,0.01,0,ASEAN,no
104,pooled fund,1,,swap,THA,Thailand,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,THB,0,0.04,0.04,0,ASEAN,no
105,pooled fund,1,,swap,THA,Thailand,MYS,Malaysia,17/11/2000,17/11/2005,1,renew,24,USD,THB,0,0.3,0.3,0,ASEAN,no
106,pooled fund,1,,swap,THA,Thailand,PHL,Philippines,17/11/2000,17/11/2005,1,renew,25,USD,THB,0,0.3,0.3,0,ASEAN,no
107,pooled fund,1,,swap,THA,Thailand,SGP,Singapore,17/11/2000,17/11/2005,1,renew,26,USD,THB,0,0.3,0.3,0,ASEAN,no
108,pooled fund,1,,swap,THA,Thailand,VNM,Vietnam,17/11/2000,17/11/2005,1,renew,27,USD,THB,0,0.12,0.12,0,ASEAN,no
109,pooled fund,1,,swap,VNM,Vietnam,BRN,Brunei,17/11/2000,17/11/2005,0,NA,,USD,VND,0,0.3,0.3,0,ASEAN,no
110,pooled fund,1,,swap,VNM,Vietnam,KHM,Cambodia,17/11/2000,17/11/2005,0,NA,,USD,VND,0,0.03,0.03,0,ASEAN,no
111,pooled fund,1,,swap,VNM,Vietnam,IDN,Indonesia,17/11/2000,17/11/2005,0,NA,,USD,VND,0,0.3,0.3,0,ASEAN,no
112,pooled fund,1,,swap,VNM,Vietnam,LAO,Lao People's Democratic Republic,17/11/2000,17/11/2005,0,NA,,USD,VND,0,0.01,0.01,0,ASEAN,no
113,pooled fund,1,,swap,VNM,Vietnam,MMR,Myanmar,17/11/2000,17/11/2005,0,NA,,USD,VND,0,0.04,0.04,0,ASEAN,no
114,pooled fund,1,,swap,VNM,Vietnam,MYS,Malaysia,17/11/2000,17/11/2005,0,NA,,USD,VND,0,0.3,0.3,0,ASEAN,no
115,pooled fund,1,,swap,VNM,Vietnam,PHL,Philippines,17/11/2000,17/11/2005,1,NA,,USD,VND,0,0.3,0.3,0,ASEAN,no
116,pooled fund,1,,swap,VNM,Vietnam,SGP,Singapore,17/11/2000,17/11/2005,0,NA,,USD,VND,0,0.3,0.3,0,ASEAN,no
117,pooled fund,1,,swap,VNM,Vietnam,THA,Thailand,17/11/2000,17/11/2005,1,renew,108,USD,VND,0,0.3,0.3,0,ASEAN,no
118,unidirectional,0,,swap,JPN,Japan,KOR,South Korea,04/07/2001,23/02/2006,1,NA,,USD,JPY,0,2,2,0,CMI_BSA,no
119,unidirectional,0,,swap,JPN,Japan,THA,Thailand,30/07/2001,24/01/2005,0,NA,,USD,JPY,0,3,3,0,CMI_BSA,no
120,unidirectional,0,,swap,JPN,Japan,PHL,Philippines,01/08/2001,03/05/2006,0,NA,,USD,JPY,0,3,3,0,CMI_BSA,no
121,unidirectional,0,,swap,USA,USA,EA,EA,13/09/2001,13/10/2001,0,NA,,USD,USD,0,50,50,0,,no
122,unidirectional,0,,swap,USA,USA,GBR,UK,14/09/2001,14/10/2001,0,NA,,USD,USD,0,30,30,0,,no
123,unidirectional,0,,swap,JPN,Japan,MYS,Malaysia,05/10/2001,24/03/2010,1,supplement,,USD,JPY,0,1,1,0,CMI_BSA,yes
124,unidirectional,0,,swap,CHN,China,THA,Thailand,06/12/2001,06/12/2004,0,NA,,USD,CNY,0,2,2,0,CMI_BSA,no
125,reciprocal,0,126,swap,JPN,Japan,CHN,China,28/03/2002,24/03/2010,0,NA,,JPY,JPY,0,NA,3,0,CMI_BSA,yes
126,reciprocal,0,125,swap,CHN,China,JPN,Japan,28/03/2002,24/03/2010,0,NA,,CNY,CNY,0,NA,3,0,CMI_BSA,yes
127,reciprocal,0,128,swap,KOR,South Korea,THA,Thailand,11/06/2002,31/08/2005,0,NA,,USD,KRW,0,1,1,0,CMI_BSA,no
128,reciprocal,0,127,swap,THA,Thailand,KOR,South Korea,11/06/2002,31/08/2005,0,NA,,USD,THB,0,1,1,0,CMI_BSA,no
129,reciprocal,0,130,swap,KOR,South Korea,CHN,China,24/06/2002,24/06/2005,0,NA,,KRW,KRW,0,NA,2,0,CMI_BSA,no
130,reciprocal,0,129,swap,CHN,China,KOR,South Korea,24/06/2002,24/06/2005,0,NA,,CNY,CNY,0,NA,2,0,CMI_BSA,no
131,reciprocal,0,132,swap,MYS,Malaysia,KOR,South Korea,26/06/2002,31/08/2005,0,NA,,USD,MYR,0,1,1,0,CMI_BSA,no
132,reciprocal,0,131,swap,KOR,South Korea,MYS,Malaysia,26/07/2002,31/08/2005,0,NA,,USD,KRW,0,1,1,0,CMI_BSA,no
133,reciprocal,0,134,swap,KOR,South Korea,PHL,Philippines,09/08/2002,30/08/2005,0,NA,,USD,KRW,0,1,1,0,CMI_BSA,no
134,reciprocal,0,133,swap,PHL,Philippines,KOR,South Korea,09/08/2002,30/08/2005,0,NA,,USD,PHP,0,1,1,0,CMI_BSA,no
135,unidirectional,0,,swap,CHN,China,MYS,Malaysia,09/10/2002,31/10/2005,0,NA,,USD,CNY,0,1.5,1.5,0,CMI_BSA,no
136,unidirectional,0,,swap,JPN,Japan,IDN,Indonesia,01/02/2003,30/08/2005,0,NA,,USD,JPY,0,3,3,0,CMI_BSA,no
137,unidirectional,0,,swap,CHN,China,PHL,Philippines,31/08/2003,30/04/2007,0,NA,,CNY,CNY,0,NA,1,0,CMI_BSA,no
138,unidirectional,0,,swap,JPN,Japan,SGP,Singapore,01/11/2003,08/11/2005,0,NA,,USD,JPY,0,1,1,0,CMI_BSA,no
139,reciprocal,0,140,swap,KOR,South Korea,IDN,Indonesia,24/12/2003,09/07/2007,0,NA,,USD,KRW,0,1,1,0,CMI_BSA,yes
140,reciprocal,0,139,swap,IDN,Indonesia,KOR,South Korea,24/12/2003,09/07/2007,0,NA,,USD,IDR,0,1,1,0,CMI_BSA,yes
141,unidirectional,0,,swap,CHN,China,IDN,Indonesia,30/12/2003,16/10/2005,0,NA,,USD,CNY,0,1,1,0,CMI_BSA,yes
142,reciprocal,0,143,swap,JPN,Japan,THA,Thailand,25/01/2005,09/07/2007,0,NA,,USD,JPY,0,3,3,0,CMI_BSA,no
143,reciprocal,0,142,swap,THA,Thailand,JPN,Japan,25/01/2005,09/07/2007,0,NA,,USD,THB,0,3,3,0,CMI_BSA,no
144,pooled fund,1,,swap,BRN,Brunei,KHM,Cambodia,17/11/2005,17/11/2021,1,renew,29,USD/JPY/EUR,BND,0,0.06,0.06,0,ASEAN,no
145,pooled fund,1,,swap,BRN,Brunei,IDN,Indonesia,17/11/2005,17/11/2021,1,renew,29,USD/JPY/EUR,BND,0,0.3,0.3,0,ASEAN,no
146,pooled fund,1,,swap,BRN,Brunei,LAO,Lao People's Democratic Republic,17/11/2005,17/11/2021,1,renew,30,USD/JPY/EUR,BND,0,0.02,0.02,0,ASEAN,no
147,pooled fund,1,,swap,BRN,Brunei,MMR,Myanmar,17/11/2005,17/11/2021,1,renew,31,USD/JPY/EUR,BND,0,0.08,0.08,0,ASEAN,no
148,pooled fund,1,,swap,BRN,Brunei,MYS,Malaysia,17/11/2005,17/11/2021,1,renew,32,USD/JPY/EUR,BND,0,0.6,0.6,0,ASEAN,no
149,pooled fund,1,,swap,BRN,Brunei,PHL,Philippines,17/11/2005,17/11/2021,1,renew,33,USD/JPY/EUR,BND,0,0.6,0.6,0,ASEAN,no
150,pooled fund,1,,swap,BRN,Brunei,SGP,Singapore,17/11/2005,17/11/2021,1,renew,34,USD/JPY/EUR,BND,0,0.6,0.6,0,ASEAN,no
151,pooled fund,1,,swap,BRN,Brunei,THA,Thailand,17/11/2005,17/11/2021,1,renew,35,USD/JPY/EUR,BND,0,0.6,0.6,0,ASEAN,no
152,pooled fund,1,,swap,BRN,Brunei,VNM,Vietnam,17/11/2005,17/11/2021,1,renew,36,USD/JPY/EUR,BND,0,0.24,0.24,0,ASEAN,no
153,pooled fund,1,,swap,KHM,Cambodia,BRN,Brunei,17/11/2005,17/11/2021,1,renew,37,USD/JPY/EUR,KHR,0,0.6,0.6,0,ASEAN,no
154,pooled fund,1,,swap,KHM,Cambodia,IDN,Indonesia,17/11/2005,17/11/2021,1,renew,38,USD/JPY/EUR,KHR,0,0.6,0.6,0,ASEAN,no
155,pooled fund,1,,swap,KHM,Cambodia,LAO,Lao People's Democratic Republic,17/11/2005,17/11/2021,1,renew,39,USD/JPY/EUR,KHR,0,0.02,0.02,0,ASEAN,no
156,pooled fund,1,,swap,KHM,Cambodia,MMR,Myanmar,17/11/2005,17/11/2021,1,renew,40,USD/JPY/EUR,KHR,0,0.08,0.08,0,ASEAN,no
157,pooled fund,1,,swap,KHM,Cambodia,MYS,Malaysia,17/11/2005,17/11/2021,1,renew,41,USD/JPY/EUR,KHR,0,0.6,0.6,0,ASEAN,no
158,pooled fund,1,,swap,KHM,Cambodia,PHL,Philippines,17/11/2005,17/11/2021,1,renew,42,USD/JPY/EUR,KHR,0,0.6,0.6,0,ASEAN,no
159,pooled fund,1,,swap,KHM,Cambodia,SGP,Singapore,17/11/2005,17/11/2021,1,renew,43,USD/JPY/EUR,KHR,0,0.6,0.6,0,ASEAN,no
160,pooled fund,1,,swap,KHM,Cambodia,THA,Thailand,17/11/2005,17/11/2021,1,renew,44,USD/JPY/EUR,KHR,0,0.6,0.6,0,ASEAN,no
161,pooled fund,1,,swap,KHM,Cambodia,VNM,Vietnam,17/11/2005,17/11/2021,1,renew,45,USD/JPY/EUR,KHR,0,0.24,0.24,0,ASEAN,no
162,pooled fund,1,,swap,IDN,Indonesia,BRN,Brunei,17/11/2005,17/11/2021,1,renew,46,USD/JPY/EUR,IDR,0,0.6,0.6,0,ASEAN,no
163,pooled fund,1,,swap,IDN,Indonesia,KHM,Cambodia,17/11/2005,17/11/2021,1,renew,47,USD/JPY/EUR,IDR,0,0.06,0.06,0,ASEAN,no
164,pooled fund,1,,swap,IDN,Indonesia,LAO,Lao People's Democratic Republic,17/11/2005,17/11/2021,1,renew,48,USD/JPY/EUR,IDR,0,0.02,0.02,0,ASEAN,no
165,pooled fund,1,,swap,IDN,Indonesia,MMR,Myanmar,17/11/2005,17/11/2021,1,renew,49,USD/JPY/EUR,IDR,0,0.08,0.08,0,ASEAN,no
166,pooled fund,1,,swap,IDN,Indonesia,MYS,Malaysia,17/11/2005,17/11/2021,1,renew,50,USD/JPY/EUR,IDR,0,0.6,0.6,0,ASEAN,no
167,pooled fund,1,,swap,IDN,Indonesia,PHL,Philippines,17/11/2005,17/11/2021,1,renew,51,USD/JPY/EUR,IDR,0,0.6,0.6,0,ASEAN,no
168,pooled fund,1,,swap,IDN,Indonesia,SGP,Singapore,17/11/2005,17/11/2021,1,renew,52,USD/JPY/EUR,IDR,0,0.6,0.6,0,ASEAN,no
169,pooled fund,1,,swap,IDN,Indonesia,THA,Thailand,17/11/2005,17/11/2021,1,renew,53,USD/JPY/EUR,IDR,0,0.6,0.6,0,ASEAN,no
170,pooled fund,1,,swap,IDN,Indonesia,VNM,Vietnam,17/11/2005,17/11/2021,1,renew,54,USD/JPY/EUR,IDR,0,0.24,0.24,0,ASEAN,no
