country_ID,ISO,Year,Month,dist_USA,ceiling_USA,reachable_nodes,EA_inter_USA,UK_inter_USA,CHE_inter_USA,JPN_inter_USA,USA_inter_USA,CHN_inter_EA,incloseness,betweenness
72,MUS,2005,1,,,0,0,0,0,0,0,0,0,0
73,ETH,2005,1,,,0,0,0,0,0,0,0,0,0
74,HKG,2005,1,,,1,0,0,0,0,0,0,0.000187652,0
1,ALB,2006,1,,,0,0,0,0,0,0,0,0,0
2,AND,2006,1,,,0,0,0,0,0,0,0,0,0
3,ARG,2006,1,,,0,0,0,0,0,0,0,0,0
4,ARM,2006,1,,,0,0,0,0,0,0,0,0,0
5,AUS,2006,1,,,0,0,0,0,0,0,0,0,0
6,BLR,2006,1,,,0,0,0,0,0,0,0,0,0
7,BTN,2006,1,,,0,0,0,0,0,0,0,0,0
8,BRA,2006,1,,,0,0,0,0,0,0,0,0,0
9,BRN,2006,1,,,0,0,0,0,0,0,0,0,0
10,BGR,2006,1,,,0,0,0,0,0,0,0,0,0
11,KHM,2006,1,,,0,0,0,0,0,0,0,0,0
12,CAN,2006,1,1,100,2,0,0,0,0,1,0,0.000375305,0
13,CHL,2006,1,,,0,0,0,0,0,0,0,0,0
14,CHN,2006,1,,,7,0,0,0,0,0,0,0.000766248,0
15,HRV,2006,1,,,0,0,0,0,0,0,0,0,0
16,DNK,2006,1,,,0,0,0,0,0,0,0,0,0
17,EA,2006,1,,,0,0,0,0,0,0,0,0,0
18,EGY,2006,1,,,0,0,0,0,0,0,0,0,0
19,EST,2006,1,,,0,0,0,0,0,0,0,0,0
20,HUN,2006,1,,,0,0,0,0,0,0,0,0,0
21,ISL,2006,1,,,0,0,0,0,0,0,0,0,0
22,IND,2006,1,,,0,0,0,0,0,0,0,0,0
23,IDN,2006,1,,,7,0,0,0,0,0,0,0.000835906,0
24,JPN,2006,1,,,7,0,0,0,0,0,0,0.000919497,22.5
25,KAZ,2006,1,,,0,0,0,0,0,0,0,0,0
26,LAO,2006,1,,,0,0,0,0,0,0,0,0,0
27,LVA,2006,1,,,0,0,0,0,0,0,0,0,0
28,MAC,2006,1,,,0,0,0,0,0,0,0,0,0
29,MYS,2006,1,,,7,0,0,0,0,0,0,0.000766248,0
30,MDV,2006,1,,,0,0,0,0,0,0,0,0,0
31,MEX,2006,1,1,100,2,0,0,0,0,1,0,0.000375305,0
32,MNG,2006,1,,,0,0,0,0,0,0,0,0,0
33,SEP,2006,1,,,0,0,0,0,0,0,0,0,0
34,MMR,2006,1,,,0,0,0,0,0,0,0,0,0
35,NZL,2006,1,,,1,0,0,0,0,0,0,0.000187652,0
36,NGA,2006,1,,,0,0,0,0,0,0,0,0,0
37,MKD,2006,1,,,0,0,0,0,0,0,0,0,0
38,NOR,2006,1,,,0,0,0,0,0,0,0,0,0
39,PAK,2006,1,,,0,0,0,0,0,0,0,0,0
40,PHL,2006,1,,,7,0,0,0,0,0,0,0.000835906,0
41,POL,2006,1,,,0,0,0,0,0,0,0,0,0
42,QAT,2006,1,,,0,0,0,0,0,0,0,0,0
43,ROU,2006,1,,,0,0,0,0,0,0,0,0,0
44,RUS,2006,1,,,0,0,0,0,0,0,0,0,0
45,SMR,2006,1,,,0,0,0,0,0,0,0,0,0
46,SRB,2006,1,,,0,0,0,0,0,0,0,0,0
47,SGP,2006,1,,,7,0,0,0,0,0,0,0.000574686,0
48,ZAF,2006,1,,,0,0,0,0,0,0,0,0,0
49,KOR,2006,1,,,7,0,0,0,0,0,0,0.001021663,18.5
50,LKA,2006,1,,,0,0,0,0,0,0,0,0,0
51,SUR,2006,1,,,0,0,0,0,0,0,0,0,0
52,SWE,2006,1,,,0,0,0,0,0,0,0,0,0
53,CHE,2006,1,,,0,0,0,0,0,0,0,0,0
54,TJK,2006,1,,,0,0,0,0,0,0,0,0,0
55,THA,2006,1,,,7,0,0,0,0,0,0,0.000574686,0
56,TUR,2006,1,,,0,0,0,0,0,0,0,0,0
57,GBR,2006,1,,,0,0,0,0,0,0,0,0,0
58,UKR,2006,1,,,0,0,0,0,0,0,0,0,0
59,ARE,2006,1,,,0,0,0,0,0,0,0,0,0
60,VNM,2006,1,,,0,0,0,0,0,0,0,0,0
61,UZB,2006,1,,,0,0,0,0,0,0,0,0,0
62,ZWE,2006,1,,,0,0,0,0,0,0,0,0,0
63,BGD,2006,1,,,0,0,0,0,0,0,0,0,0
64,NPL,2006,1,,,0,0,0,0,0,0,0,0,0
65,AFG,2006,1,,,0,0,0,0,0,0,0,0,0
66,SAU,2006,1,,,0,0,0,0,0,0,0,0,0
67,MNE,2006,1,,,0,0,0,0,0,0,0,0,0
68,XKX,2006,1,,,0,0,0,0,0,0,0,0,0
69,USA,2006,1,0,0,0,0,0,0,0,1,0,0,0
70,COL,2006,1,,,0,0,0,0,0,0,0,0,0
71,GHA,2006,1,,,0,0,0,0,0,0,0,0,0
72,MUS,2006,1,,,0,0,0,0,0,0,0,0,0
73,ETH,2006,1,,,0,0,0,0,0,0,0,0,0
74,HKG,2006,1,,,1,0,0,0,0,0,0,0.000187652,0
1,ALB,2007,1,,,0,0,0,0,0,0,0,0,0
2,AND,2007,1,,,0,0,0,0,0,0,0,0,0
3,ARG,2007,1,,,0,0,0,0,0,0,0,0,0
4,ARM,2007,1,,,0,0,0,0,0,0,0,0,0
5,AUS,2007,1,,,0,0,0,0,0,0,0,0,0
6,BLR,2007,1,,,0,0,0,0,0,0,0,0,0
7,BTN,2007,1,,,0,0,0,0,0,0,0,0,0
8,BRA,2007,1,,,0,0,0,0,0,0,0,0,0
9,BRN,2007,1,,,0,0,0,0,0,0,0,0,0
10,BGR,2007,1,,,0,0,0,0,0,0,0,0,0
11,KHM,2007,1,,,0,0,0,0,0,0,0,0,0
12,CAN,2007,1,1,100,2,0,0,0,0,1,0,0.000375305,0
13,CHL,2007,1,,,0,0,0,0,0,0,0,0,0
14,CHN,2007,1,,,7,0,0,0,0,0,0,0.000766248,0
15,HRV,2007,1,,,0,0,0,0,0,0,0,0,0
16,DNK,2007,1,,,0,0,0,0,0,0,0,0,0
17,EA,2007,1,,,0,0,0,0,0,0,0,0,0
18,EGY,2007,1,,,0,0,0,0,0,0,0,0,0
19,EST,2007,1,,,0,0,0,0,0,0,0,0,0
20,HUN,2007,1,,,0,0,0,0,0,0,0,0,0
21,ISL,2007,1,,,0,0,0,0,0,0,0,0,0
22,IND,2007,1,,,0,0,0,0,0,0,0,0,0
23,IDN,2007,1,,,7,0,0,0,0,0,0,0.000835906,0
24,JPN,2007,1,,,7,0,0,0,0,0,0,0.001021663,17
25,KAZ,2007,1,,,0,0,0,0,0,0,0,0,0
26,LAO,2007,1,,,0,0,0,0,0,0,0,0,0
27,LVA,2007,1,,,0,0,0,0,0,0,0,0,0
28,MAC,2007,1,,,0,0,0,0,0,0,0,0,0
29,MYS,2007,1,,,7,0,0,0,0,0,0,0.000766248,0
30,MDV,2007,1,,,0,0,0,0,0,0,0,0,0
31,MEX,2007,1,1,100,2,0,0,0,0,1,0,0.000375305,0
32,MNG,2007,1,,,0,0,0,0,0,0,0,0,0
33,OCT,2007,1,,,0,0,0,0,0,0,0,0,0
34,MMR,2007,1,,,0,0,0,0,0,0,0,0,0
35,NZL,2007,1,,,1,0,0,0,0,0,0,0.000187652,0
36,NGA,2007,1,,,0,0,0,0,0,0,0,0,0
37,MKD,2007,1,,,0,0,0,0,0,0,0,0,0
38,NOR,2007,1,,,0,0,0,0,0,0,0,0,0
39,PAK,2007,1,,,0,0,0,0,0,0,0,0,0
40,PHL,2007,1,,,7,0,0,0,0,0,0,0.000835906,0
41,POL,2007,1,,,0,0,0,0,0,0,0,0,0
42,QAT,2007,1,,,0,0,0,0,0,0,0,0,0
43,ROU,2007,1,,,0,0,0,0,0,0,0,0,0
44,RUS,2007,1,,,0,0,0,0,0,0,0,0,0
45,SMR,2007,1,,,0,0,0,0,0,0,0,0,0
46,SRB,2007,1,,,0,0,0,0,0,0,0,0,0
47,SGP,2007,1,,,7,0,0,0,0,0,0,0.000612998,0
48,ZAF,2007,1,,,0,0,0,0,0,0,0,0,0
49,KOR,2007,1,,,7,0,0,0,0,0,0,0.001149371,17
50,LKA,2007,1,,,0,0,0,0,0,0,0,0,0
51,SUR,2007,1,,,0,0,0,0,0,0,0,0,0
52,SWE,2007,1,,,0,0,0,0,0,0,0,0,0
53,CHE,2007,1,,,0,0,0,0,0,0,0,0,0
54,TJK,2007,1,,,0,0,0,0,0,0,0,0,0
55,THA,2007,1,,,7,0,0,0,0,0,0,0.000766248,0
56,TUR,2007,1,,,0,0,0,0,0,0,0,0,0
57,GBR,2007,1,,,0,0,0,0,0,0,0,0,0
58,UKR,2007,1,,,0,0,0,0,0,0,0,0,0
59,ARE,2007,1,,,0,0,0,0,0,0,0,0,0
60,VNM,2007,1,,,0,0,0,0,0,0,0,0,0
61,UZB,2007,1,,,0,0,0,0,0,0,0,0,0
62,ZWE,2007,1,,,0,0,0,0,0,0,0,0,0
63,BGD,2007,1,,,0,0,0,0,0,0,0,0,0
64,NPL,2007,1,,,0,0,0,0,0,0,0,0,0
65,AFG,2007,1,,,0,0,0,0,0,0,0,0,0
66,SAU,2007,1,,,0,0,0,0,0,0,0,0,0
67,MNE,2007,1,,,0,0,0,0,0,0,0,0,0
68,XKX,2007,1,,,0,0,0,0,0,0,0,0,0
69,USA,2007,1,0,0,0,0,0,0,0,1,0,0,0
70,COL,2007,1,,,0,0,0,0,0,0,0,0,0
71,GHA,2007,1,,,0,0,0,0,0,0,0,0,0
72,MUS,2007,1,,,0,0,0,0,0,0,0,0,0
73,ETH,2007,1,,,0,0,0,0,0,0,0,0,0
74,HKG,2007,1,,,1,0,0,0,0,0,0,0.000187652,0
1,ALB,2008,1,,,0,0,0,0,0,0,0,0,0
2,AND,2008,1,,,0,0,0,0,0,0,0,0,0
3,ARG,2008,1,,,0,0,0,0,0,0,0,0,0
4,ARM,2008,1,,,0,0,0,0,0,0,0,0,0
5,AUS,2008,1,,,0,0,0,0,0,0,0,0,0
6,BLR,2008,1,,,0,0,0,0,0,0,0,0,0
7,BTN,2008,1,,,0,0,0,0,0,0,0,0,0
8,BRA,2008,1,,,0,0,0,0,0,0,0,0,0
9,BRN,2008,1,,,0,0,0,0,0,0,0,0,0
10,BGR,2008,1,,,0,0,0,0,0,0,0,0,0
11,KHM,2008,1,,,0,0,0,0,0,0,0,0,0
12,CAN,2008,1,1,100,2,0,0,0,0,1,0,0.000375305,0
13,CHL,2008,1,,,0,0,0,0,0,0,0,0,0
14,CHN,2008,1,,,7,0,0,0,0,0,0,0.000766248,0
15,HRV,2008,1,,,0,0,0,0,0,0,0,0,0
16,DNK,2008,1,,,0,0,0,0,0,0,0,0,0
17,EA,2008,1,1,100,0,1,0,0,0,1,0,0.000187652,1
18,EGY,2008,1,,,0,0,0,0,0,0,0,0,0
19,EST,2008,1,,,0,0,0,0,0,0,0,0,0
20,HUN,2008,1,,,0,0,0,0,0,0,0,0,0
21,ISL,2008,1,,,0,0,0,0,0,0,0,0,0
22,IND,2008,1,,,0,0,0,0,0,0,0,0,0
23,IDN,2008,1,,,7,0,0,0,0,0,0,0.000835906,0
24,JPN,2008,1,,,7,0,0,0,0,0,0,0.001021663,16
25,KAZ,2008,1,,,0,0,0,0,0,0,0,0,0
26,LAO,2008,1,,,0,0,0,0,0,0,0,0,0
27,LVA,2008,1,,,0,0,0,0,0,0,0,0,0
28,MAC,2008,1,,,0,0,0,0,0,0,0,0,0
29,MYS,2008,1,,,7,0,0,0,0,0,0,0.000835906,0
30,MDV,2008,1,,,0,0,0,0,0,0,0,0,0
31,MEX,2008,1,1,100,2,0,0,0,0,1,0,0.000375305,0
32,MNG,2008,1,,,0,0,0,0,0,0,0,0,0
33,NOV,2008,1,,,0,0,0,0,0,0,0,0,0
34,MMR,2008,1,,,0,0,0,0,0,0,0,0,0
35,NZL,2008,1,,,1,0,0,0,0,0,0,0.000187652,0
36,NGA,2008,1,,,0,0,0,0,0,0,0,0,0
37,MKD,2008,1,,,0,0,0,0,0,0,0,0,0
38,NOR,2008,1,,,0,0,0,0,0,0,0,0,0
39,PAK,2008,1,,,0,0,0,0,0,0,0,0,0
40,PHL,2008,1,,,7,0,0,0,0,0,0,0.000835906,0
41,POL,2008,1,,,0,0,0,0,0,0,0,0,0
42,QAT,2008,1,,,0,0,0,0,0,0,0,0,0
43,ROU,2008,1,,,0,0,0,0,0,0,0,0,0
44,RUS,2008,1,,,0,0,0,0,0,0,0,0,0
45,SMR,2008,1,,,0,0,0,0,0,0,0,0,0
46,SRB,2008,1,,,0,0,0,0,0,0,0,0,0
47,SGP,2008,1,,,7,0,0,0,0,0,0,0.000612998,0
48,ZAF,2008,1,,,0,0,0,0,0,0,0,0,0
49,KOR,2008,1,,,7,0,0,0,0,0,0,0.001149371,16
50,LKA,2008,1,,,0,0,0,0,0,0,0,0,0
51,SUR,2008,1,,,0,0,0,0,0,0,0,0,0
52,SWE,2008,1,2,200,1,1,0,0,0,1,0,0.000250203,0
53,CHE,2008,1,1,100,0,0,0,1,0,1,0,0.000187652,0
54,TJK,2008,1,,,0,0,0,0,0,0,0,0,0
55,THA,2008,1,,,7,0,0,0,0,0,0,0.000835906,0
56,TUR,2008,1,,,0,0,0,0,0,0,0,0,0
57,GBR,2008,1,,,0,0,0,0,0,0,0,0,0
58,UKR,2008,1,,,0,0,0,0,0,0,0,0,0
59,ARE,2008,1,,,0,0,0,0,0,0,0,0,0
60,VNM,2008,1,,,0,0,0,0,0,0,0,0,0
61,UZB,2008,1,,,0,0,0,0,0,0,0,0,0
62,ZWE,2008,1,,,0,0,0,0,0,0,0,0,0
63,BGD,2008,1,,,0,0,0,0,0,0,0,0,0
64,NPL,2008,1,,,0,0,0,0,0,0,0,0,0
65,AFG,2008,1,,,0,0,0,0,0,0,0,0,0
66,SAU,2008,1,,,0,0,0,0,0,0,0,0,0
67,MNE,2008,1,,,0,0,0,0,0,0,0,0,0
68,XKX,2008,1,,,0,0,0,0,0,0,0,0,0
69,USA,2008,1,0,0,0,0,0,0,0,1,0,0,0
70,COL,2008,1,,,0,0,0,0,0,0,0,0,0
71,GHA,2008,1,,,0,0,0,0,0,0,0,0,0
72,MUS,2008,1,,,0,0,0,0,0,0,0,0,0
73,ETH,2008,1,,,0,0,0,0,0,0,0,0,0
74,HKG,2008,1,,,1,0,0,0,0,0,0,0.000187652,0
1,ALB,2009,1,,,0,0,0,0,0,0,0,0,0
2,AND,2009,1,,,0,0,0,0,0,0,0,0,0
3,ARG,2009,1,,,0,0,0,0,0,0,0,0,0
4,ARM,2009,1,,,0,0,0,0,0,0,0,0,0
5,AUS,2009,1,1,100,0,0,0,0,0,1,0,0.000187652,0
6,BLR,2009,1,,,0,0,0,0,0,0,0,0,0
7,BTN,2009,1,,,0,0,0,0,0,0,0,0,0
8,BRA,2009,1,1,100,0,0,0,0,0,1,0,0.000187652,0
9,BRN,2009,1,,,0,0,0,0,0,0,0,0,0
10,BGR,2009,1,,,0,0,0,0,0,0,0,0,0
11,KHM,2009,1,,,0,0,0,0,0,0,0,0,0
12,CAN,2009,1,1,100,2,0,0,0,0,1,0,0.000375305,0
13,CHL,2009,1,,,0,0,0,0,0,0,0,0,0
14,CHN,2009,1,2,100,10,0,0,0,1,1,1,0.001103838,31
15,HRV,2009,1,,,0,0,0,0,0,0,0,0,0
16,DNK,2009,1,1,100,2,0,0,0,0,1,0,0.000422218,1.666666667
17,EA,2009,1,1,100,1,1,0,0,0,1,0,0.000375305,6.833333333
18,EGY,2009,1,,,0,0,0,0,0,0,0,0,0
19,EST,2009,1,,,0,0,0,0,0,0,0,0,0
20,HUN,2009,1,2,200,2,1,0,0,0,1,0,0.000337774,0
21,ISL,2009,1,2,150,5,0,0,0,0,1,0,0.000675549,0
22,IND,2009,1,2,200,10,0,0,0,1,1,0,0.00081588,0
23,IDN,2009,1,2,200,10,0,0,0,1,1,0,0.001042514,0
24,JPN,2009,1,1,100,10,0,0,0,1,1,0,0.001340375,44
25,KAZ,2009,1,,,0,0,0,0,0,0,0,0,0
26,LAO,2009,1,,,0,0,0,0,0,0,0,0,0
27,LVA,2009,1,2,200,4,0,0,0,0,1,0,0.000670187,0
28,MAC,2009,1,,,0,0,0,0,0,0,0,0,0
29,MYS,2009,1,2,200,10,0,0,0,1,1,0,0.001032089,0
30,MDV,2009,1,,,0,0,0,0,0,0,0,0,0
31,MEX,2009,1,1,100,2,0,0,0,0,1,0,0.000375305,0
32,MNG,2009,1,,,0,0,0,0,0,0,0,0,0
33,DEC,2009,1,,,0,0,0,0,0,0,0,0,0
34,MMR,2009,1,,,0,0,0,0,0,0,0,0,0
35,NZL,2009,1,1,100,10,0,0,0,0,1,0,0.000625508,1
36,NGA,2009,1,,,0,0,0,0,0,0,0,0,0
37,MKD,2009,1,,,0,0,0,0,0,0,0,0,0
38,NOR,2009,1,1,100,0,0,0,0,0,1,0,0.000187652,0.333333333
39,PAK,2009,1,,,0,0,0,0,0,0,0,0,0
40,PHL,2009,1,2,200,10,0,0,0,1,1,0,0.001042514,0
41,POL,2009,1,2,200,2,1,0,0,0,1,0,0.000422218,0
42,QAT,2009,1,,,0,0,0,0,0,0,0,0,0
43,ROU,2009,1,,,0,0,0,0,0,0,0,0,0
44,RUS,2009,1,,,0,0,0,0,0,0,0,0,0
45,SMR,2009,1,,,0,0,0,0,0,0,0,0,0
46,SRB,2009,1,,,0,0,0,0,0,0,0,0,0
47,SGP,2009,1,1,100,10,0,0,0,0,1,0,0.000852966,0
48,ZAF,2009,1,,,0,0,0,0,0,0,0,0,0
49,KOR,2009,1,1,100,10,0,0,0,0,1,0,0.001251016,16
50,LKA,2009,1,,,0,0,0,0,0,0,0,0,0
51,SUR,2009,1,,,0,0,0,0,0,0,0,0,0
52,SWE,2009,1,1,100,2,0,0,0,0,1,0,0.000422218,1.666666667
53,CHE,2009,1,1,100,0,0,0,1,0,1,0,0.000187652,0.5
54,TJK,2009,1,,,0,0,0,0,0,0,0,0,0
55,THA,2009,1,2,200,10,0,0,0,1,1,0,0.001042514,0
56,TUR,2009,1,,,0,0,0,0,0,0,0,0,0
57,GBR,2009,1,1,100,0,0,1,0,0,1,0,0.000187652,0
58,UKR,2009,1,,,0,0,0,0,0,0,0,0,0
59,ARE,2009,1,,,0,0,0,0,0,0,0,0,0
60,VNM,2009,1,,,0,0,0,0,0,0,0,0,0
61,UZB,2009,1,,,0,0,0,0,0,0,0,0,0
62,ZWE,2009,1,,,0,0,0,0,0,0,0,0,0
63,BGD,2009,1,,,0,0,0,0,0,0,0,0,0
64,NPL,2009,1,,,0,0,0,0,0,0,0,0,0
65,AFG,2009,1,,,0,0,0,0,0,0,0,0,0
66,SAU,2009,1,,,0,0,0,0,0,0,0,0,0
67,MNE,2009,1,,,0,0,0,0,0,0,0,0,0
68,XKX,2009,1,,,0,0,0,0,0,0,0,0,0
69,USA,2009,1,0,0,0,0,0,0,0,1,0,0,0
70,COL,2009,1,,,0,0,0,0,0,0,0,0,0
71,GHA,2009,1,,,0,0,0,0,0,0,0,0,0
72,MUS,2009,1,,,0,0,0,0,0,0,0,0,0
73,ETH,2009,1,,,0,0,0,0,0,0,0,0,0
74,HKG,2009,1,2,150,10,0,0,0,0,1,0,0.00081588,17
1,ALB,2010,1,,,0,0,0,0,0,0,0,0,0
2,AND,2010,1,,,0,0,0,0,0,0,0,0,0
3,ARG,2010,1,3,350,16,0,0,0,1,1,1,0.001117187,0
4,ARM,2010,1,,,0,0,0,0,0,0,0,0,0
5,AUS,2010,1,1,100,16,0,0,0,0,1,0,0.001023237,0
6,BLR,2010,1,3,350,16,0,0,0,1,1,1,0.001117187,0
7,BTN,2010,1,,,0,0,0,0,0,0,0,0,0
8,BRA,2010,1,1,100,16,0,0,0,0,1,0,0.001023237,0
9,BRN,2010,1,,,0,0,0,0,0,0,0,0,0
10,BGR,2010,1,,,0,0,0,0,0,0,0,0,0
11,KHM,2010,1,,,0,0,0,0,0,0,0,0,0
12,CAN,2010,1,1,100,18,0,0,0,0,1,0,0.001125915,0
13,CHL,2010,1,,,0,0,0,0,0,0,0,0,0
14,CHN,2010,1,2,100,16,0,0,0,1,1,1,0.00171568,172.5
15,HRV,2010,1,,,0,0,0,0,0,0,0,0,0
16,DNK,2010,1,1,100,16,0,0,0,0,1,0,0.001042915,5
17,EA,2010,1,1,100,16,1,0,0,0,1,0,0.000960781,22.5
18,EGY,2010,1,,,0,0,0,0,0,0,0,0,0
19,EST,2010,1,2,200,17,0,0,0,0,1,0,0.000868563,0
20,HUN,2010,1,2,200,16,1,0,0,0,1,0,0.00082169,0
21,ISL,2010,1,,,0,0,0,0,0,0,0,0,0
22,IND,2010,1,2,200,16,0,0,0,1,1,0,0.001143786,0
23,IDN,2010,1,2,200,16,0,0,0,1,1,0,0.001455728,0
24,JPN,2010,1,1,100,16,0,0,0,1,1,0,0.001779223,246.5
25,KAZ,2010,1,,,0,0,0,0,0,0,0,0,0
26,LAO,2010,1,,,0,0,0,0,0,0,0,0,0
27,LVA,2010,1,2,200,18,0,0,0,0,1,0,0.000981776,0
28,MAC,2010,1,,,0,0,0,0,0,0,0,0,0
29,MYS,2010,1,2,200,16,0,0,0,1,1,0,0.001372544,0
30,MDV,2010,1,,,0,0,0,0,0,0,0,0,0
31,MEX,2010,1,1,100,18,0,0,0,0,1,0,0.001125915,0
32,MNG,2010,1,,,0,0,0,0,0,0,0,0,0
33,JAN,2010,1,,,0,0,0,0,0,0,0,0,0
34,MMR,2010,1,,,0,0,0,0,0,0,0,0,0
35,NZL,2010,1,1,100,16,0,0,0,0,1,0,0.001200976,4
36,NGA,2010,1,,,0,0,0,0,0,0,0,0,0
37,MKD,2010,1,,,0,0,0,0,0,0,0,0,0
38,NOR,2010,1,1,100,16,0,0,0,0,1,0,0.001023237,0
39,PAK,2010,1,,,0,0,0,0,0,0,0,0,0
40,PHL,2010,1,2,200,16,0,0,0,0,1,0,0.001334418,0
41,POL,2010,1,2,200,16,1,0,0,0,1,0,0.00082169,0
42,QAT,2010,1,,,0,0,0,0,0,0,0,0,0
43,ROU,2010,1,,,0,0,0,0,0,0,0,0,0
44,RUS,2010,1,,,0,0,0,0,0,0,0,0,0
45,SMR,2010,1,,,0,0,0,0,0,0,0,0,0
46,SRB,2010,1,,,0,0,0,0,0,0,0,0,0
47,SGP,2010,1,1,100,16,0,0,0,0,1,0,0.001264185,0
48,ZAF,2010,1,,,0,0,0,0,0,0,0,0,0
49,KOR,2010,1,1,100,16,0,0,0,0,1,0,0.001779223,55
50,LKA,2010,1,,,0,0,0,0,0,0,0,0,0
51,SUR,2010,1,,,0,0,0,0,0,0,0,0,0
52,SWE,2010,1,1,100,16,0,0,0,0,1,0,0.001042915,22
53,CHE,2010,1,1,100,16,0,0,1,0,1,0,0.000941942,15
54,TJK,2010,1,,,0,0,0,0,0,0,0,0,0
55,THA,2010,1,2,200,16,0,0,0,1,1,0,0.001455728,0
56,TUR,2010,1,,,0,0,0,0,0,0,0,0,0
57,GBR,2010,1,1,100,16,0,1,0,0,1,0,0.000941942,0
58,UKR,2010,1,,,0,0,0,0,0,0,0,0,0
59,ARE,2010,1,,,0,0,0,0,0,0,0,0,0
60,VNM,2010,1,,,0,0,0,0,0,0,0,0,0
61,UZB,2010,1,,,0,0,0,0,0,0,0,0,0
62,ZWE,2010,1,,,0,0,0,0,0,0,0,0,0
63,BGD,2010,1,,,0,0,0,0,0,0,0,0,0
64,NPL,2010,1,,,0,0,0,0,0,0,0,0,0
65,AFG,2010,1,,,0,0,0,0,0,0,0,0,0
66,SAU,2010,1,,,0,0,0,0,0,0,0,0,0
67,MNE,2010,1,,,0,0,0,0,0,0,0,0,0
68,XKX,2010,1,,,0,0,0,0,0,0,0,0,0
69,USA,2010,1,0,0,16,0,0,0,0,1,0,0.001334418,253.5
70,COL,2010,1,,,0,0,0,0,0,0,0,0,0
71,GHA,2010,1,,,0,0,0,0,0,0,0,0,0
72,MUS,2010,1,,,0,0,0,0,0,0,0,0,0
73,ETH,2010,1,,,0,0,0,0,0,0,0,0,0
74,HKG,2010,1,2,150,16,0,0,0,0,1,0,0.001298352,32
1,ALB,2011,1,,,0,0,0,0,0,0,0,0,0
2,AND,2011,1,,,0,0,0,0,0,0,0,0,0
3,ARG,2011,1,4,450,12,0,0,0,1,1,1,0.000931792,0
4,ARM,2011,1,,,0,0,0,0,0,0,0,0,0
5,AUS,2011,1,,,0,0,0,0,0,0,0,0,0
6,BLR,2011,1,4,450,12,0,0,0,1,1,1,0.000931792,0
7,BTN,2011,1,,,0,0,0,0,0,0,0,0,0
8,BRA,2011,1,,,0,0,0,0,0,0,0,0,0
9,BRN,2011,1,,,0,0,0,0,0,0,0,0,0
10,BGR,2011,1,,,0,0,0,0,0,0,0,0,0
11,KHM,2011,1,,,0,0,0,0,0,0,0,0,0
12,CAN,2011,1,1,100,2,0,0,0,0,1,0,0.000375305,0
13,CHL,2011,1,,,0,0,0,0,0,0,0,0,0
14,CHN,2011,1,3,200,12,0,0,0,1,1,1,0.00150122,106.5
15,HRV,2011,1,,,0,0,0,0,0,0,0,0,0
16,DNK,2011,1,2,200,2,1,0,0,0,1,0,0.000337774,0
17,EA,2011,1,1,100,1,1,0,0,0,1,0,0.000375305,8
18,EGY,2011,1,,,0,0,0,0,0,0,0,0,0
19,EST,2011,1,,,0,0,0,0,0,0,0,0,0
20,HUN,2011,1,2,200,2,1,0,0,0,1,0,0.000337774,0
21,ISL,2011,1,4,450,12,0,0,0,1,1,1,0.000931792,0
22,IND,2011,1,2,200,12,0,0,0,1,1,0,0.000659072,0
23,IDN,2011,1,2,200,12,0,0,0,1,1,0,0.001174868,12
24,JPN,2011,1,1,100,12,0,0,0,1,1,0,0.000900732,31.5
25,KAZ,2011,1,,,0,0,0,0,0,0,0,0,0
26,LAO,2011,1,,,0,0,0,0,0,0,0,0,0
27,LVA,2011,1,2,200,2,1,0,0,0,1,0,0.000337774,0
28,MAC,2011,1,,,0,0,0,0,0,0,0,0,0
29,MYS,2011,1,4,450,12,0,0,0,1,1,1,0.000931792,0
30,MDV,2011,1,,,0,0,0,0,0,0,0,0,0
31,MEX,2011,1,1,100,2,0,0,0,0,1,0,0.000375305,0
32,MNG,2011,1,,,0,0,0,0,0,0,0,0,0
33,FEB,2011,1,,,0,0,0,0,0,0,0,0,0
34,MMR,2011,1,,,0,0,0,0,0,0,0,0,0
35,NZL,2011,1,5,350,12,0,0,0,1,1,1,0.000711104,0
36,NGA,2011,1,,,0,0,0,0,0,0,0,0,0
37,MKD,2011,1,,,0,0,0,0,0,0,0,0,0
38,NOR,2011,1,,,0,0,0,0,0,0,0,0,0
39,PAK,2011,1,,,0,0,0,0,0,0,0,0,0
40,PHL,2011,1,,,0,0,0,0,0,0,0,0,0
41,POL,2011,1,,,0,0,0,0,0,0,0,0,0
42,QAT,2011,1,,,0,0,0,0,0,0,0,0,0
43,ROU,2011,1,,,0,0,0,0,0,0,0,0,0
44,RUS,2011,1,,,0,0,0,0,0,0,0,0,0
45,SMR,2011,1,,,0,0,0,0,0,0,0,0,0
46,SRB,2011,1,,,0,0,0,0,0,0,0,0,0
47,SGP,2011,1,4,200,12,0,0,0,1,1,1,0.000931792,0
48,ZAF,2011,1,,,0,0,0,0,0,0,0,0,0
49,KOR,2011,1,2,200,12,0,0,0,1,1,0,0.001174868,30
50,LKA,2011,1,,,0,0,0,0,0,0,0,0,0
51,SUR,2011,1,,,0,0,0,0,0,0,0,0,0
52,SWE,2011,1,2,200,2,1,0,0,0,1,0,0.000337774,0
53,CHE,2011,1,1,100,0,0,0,1,0,1,0,0.000187652,0
54,TJK,2011,1,,,0,0,0,0,0,0,0,0,0
55,THA,2011,1,,,0,0,0,0,0,0,0,0,0
